,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000188313,8.50124543538641e-37,0.960477051215156,0.569,0.227,2.74454207636015e-32,PLSCR1
ENSG00000123610,8.51464844197946e-37,1.96456509623553,0.375,0.06,2.74886910300865e-32,TNFAIP6
ENSG00000075624,9.69902963039297e-37,0.877311427645913,0.978,0.837,3.13123472587607e-32,ACTB
ENSG00000205362,5.03632563662707e-36,2.11383909330946,0.515,0.192,1.62592736852868e-31,MT1A
ENSG00000204287,1.15794440588526e-35,-0.769220385947987,0.276,0.57,3.73830771995997e-31,HLA-DRA
ENSG00000163683,2.38213644142559e-35,-1.01374487556037,0.306,0.561,7.69048928749837e-31,SMIM14
ENSG00000100644,3.61093809923319e-35,0.982991886954699,0.497,0.169,1.16575525595644e-30,HIF1A
ENSG00000163710,7.6078421718008e-35,-1.13856986519066,0.267,0.548,2.45611576674417e-30,PCOLCE2
ENSG00000070756,9.58601895913679e-35,0.735574071422834,0.801,0.523,3.09475036076772e-30,PABPC1
ENSG00000151929,1.22789104068331e-34,1.4282210519081,0.448,0.129,3.96412343574201e-30,BAG3
ENSG00000145425,1.23388254271097e-34,0.626540921769432,0.953,0.86,3.98346640088811e-30,RPS3A
ENSG00000143384,6.33467980637584e-34,0.878419650833346,0.739,0.45,2.04508802869037e-29,MCL1
ENSG00000120694,1.44644602213421e-33,1.38049703452952,0.41,0.096,4.66970633785809e-29,HSPH1
ENSG00000198467,5.12351114524078e-33,0.859270199549353,0.618,0.292,1.65407433812953e-28,TPM2
ENSG00000171223,1.18964880556299e-32,0.953643064302436,0.94,0.759,3.84066220387956e-28,JUNB
ENSG00000095794,1.27255525224922e-32,1.30107380466936,0.44,0.138,4.10831737636138e-28,CREM
ENSG00000182492,5.19332329164673e-32,1.36770719095583,0.692,0.412,1.67661249147523e-27,BGN
ENSG00000002549,9.79737167170805e-32,0.931758204155729,0.451,0.143,3.16298347049423e-27,LAP3
ENSG00000115468,1.43222697223785e-31,-0.670383672798958,0.023,0.174,4.62380155717267e-27,EFHD1
ENSG00000026025,2.07292667185931e-31,0.752390432208689,0.975,0.878,6.6922364674306e-27,VIM
ENSG00000006327,3.77582898855772e-31,1.04044741928929,0.493,0.171,1.21898863066597e-26,TNFRSF12A
ENSG00000159335,4.81838769106154e-31,0.76493702983321,0.692,0.379,1.55556828218231e-26,PTMS
ENSG00000205364,5.79765024757153e-31,2.1409576880763,0.633,0.372,1.87171340592599e-26,MT1M
ENSG00000138135,7.33787634029523e-31,1.42402970767918,0.334,0.053,2.36895999770091e-26,CH25H
ENSG00000185432,7.56467249744356e-31,-0.978460195595134,0.309,0.548,2.44217886907468e-26,METTL7A
ENSG00000135821,1.12741143684233e-30,-1.05488475059685,0.594,0.739,3.63973508270179e-26,GLUL
ENSG00000072110,1.16319262377588e-30,0.829880426663914,0.337,0.058,3.75525106659805e-26,ACTN1
ENSG00000173559,1.5119705496966e-30,1.02670420830302,0.327,0.056,4.88124572264051e-26,NABP1
ENSG00000116560,1.66616073035809e-30,0.694944423092321,0.711,0.39,5.37903330188806e-26,SFPQ
ENSG00000176971,1.92375372760077e-30,-1.00045568886328,0.285,0.543,6.21064653418632e-26,FIBIN
ENSG00000163660,2.46631495992839e-30,0.875273241646561,0.74,0.477,7.96225121663281e-26,CCNL1
ENSG00000175602,8.49053423446436e-30,0.925812330996415,0.657,0.367,2.74108407225447e-25,CCDC85B
ENSG00000179604,1.3833264557623e-29,0.873048112313361,0.396,0.107,4.46593112978299e-25,CDC42EP4
ENSG00000125534,1.67624105650861e-29,0.765746230056567,0.829,0.577,5.41157662683241e-25,PPDPF
ENSG00000080824,2.6943505267302e-29,0.76380055645174,0.915,0.775,8.69844124049579e-25,HSP90AA1
ENSG00000198959,3.23518944788394e-29,0.893861275645198,0.533,0.238,1.04444856135485e-24,TGM2
ENSG00000115594,3.81928292178821e-29,0.908093142083022,0.491,0.187,1.23301729847011e-24,IL1R1
ENSG00000187514,5.30069286422558e-29,0.690480060975551,0.968,0.842,1.71127568428659e-24,PTMA
ENSG00000158859,9.66015925844571e-29,1.17833052782765,0.286,0.031,3.11868581499661e-24,ADAMTS4
ENSG00000188290,3.51842432455208e-28,0.959369443003342,0.292,0.038,1.13588810893839e-23,HES4
ENSG00000119640,1.29507350548171e-27,-0.910290972433705,0.099,0.296,4.18101530509715e-23,ACYP1
ENSG00000138356,1.50018231154979e-27,-0.956781315257584,0.291,0.532,4.84318857460733e-23,AOX1
ENSG00000156508,1.80377547581127e-27,0.588743080844214,0.981,0.866,5.82330874610911e-23,EEF1A1
ENSG00000102524,1.88536475438325e-27,0.906883754445884,0.352,0.087,6.08671157305089e-23,TNFSF13B
ENSG00000008517,4.43798824800437e-27,1.1776120861921,0.456,0.174,1.43276012598573e-22,IL32
ENSG00000123358,4.56651798369633e-27,1.75433963200512,0.645,0.379,1.47425466585652e-22,NR4A1
ENSG00000224982,4.74746336681052e-27,-0.623862066841356,0.019,0.147,1.53267107334111e-22,TMEM233
ENSG00000096060,6.28981873623181e-27,-0.850023904985406,0.264,0.539,2.03060508080508e-22,FKBP5
ENSG00000101335,1.19261979999378e-26,0.791648580609437,0.689,0.41,3.85025376229991e-22,MYL9
ENSG00000137331,1.74545415395663e-26,1.59397494290622,0.456,0.189,5.63502419063359e-22,IER3
ENSG00000112096,2.85586780572644e-26,1.3955416626957,0.698,0.448,9.21988362400723e-22,SOD2
ENSG00000187955,2.92649392102272e-26,0.976327887946314,0.514,0.232,9.44789297462975e-22,COL14A1
ENSG00000135047,3.31682094272534e-26,1.62188662394766,0.714,0.506,1.07080247314945e-21,CTSL
ENSG00000132507,3.39728870678766e-26,0.75432411163363,0.648,0.372,1.09678068609933e-21,EIF5A
ENSG00000250722,6.40328787312696e-26,0.7193195578949,0.909,0.715,2.06723745696031e-21,SELENOP
ENSG00000115963,8.66879893402494e-26,0.864298595821639,0.503,0.22,2.79863504786061e-21,RND3
ENSG00000172115,9.24838429308938e-26,0.964118010195923,0.571,0.301,2.98574838518098e-21,CYCS
ENSG00000118523,9.2656509133315e-26,-1.00378508071886,0.45,0.686,2.99132274085994e-21,CCN2
ENSG00000132475,1.06942813298581e-25,0.626814996188874,0.947,0.864,3.45254178453137e-21,H3F3B
ENSG00000100219,1.32586243169186e-25,0.728414474889099,0.685,0.394,4.28041427447401e-21,XBP1
ENSG00000125347,1.42216788237092e-25,1.08964288016054,0.437,0.169,4.59132679144629e-21,IRF1
ENSG00000169813,1.56238137108199e-25,0.685388656621503,0.674,0.41,5.04399201840109e-21,HNRNPF
ENSG00000143196,2.96411678146229e-25,0.804919633153494,0.635,0.352,9.56935461727286e-21,DPT
ENSG00000143333,3.08291346395231e-25,0.943513699019676,0.264,0.033,9.95287782702364e-21,RGS16
ENSG00000110492,3.10665091308646e-25,0.81126272226794,0.345,0.094,1.00295118078083e-20,MDK
ENSG00000196843,3.70040247462243e-25,0.776048663134957,0.289,0.053,1.1946379349071e-20,ARID5A
ENSG00000120594,4.28831790573271e-25,-1.29491571777365,0.327,0.568,1.38444055268675e-20,PLXDC2
ENSG00000117525,1.47970858909089e-24,-0.874953380630079,0.289,0.521,4.77709120902103e-20,F3
ENSG00000171867,2.24037173651879e-24,0.690337481382895,0.61,0.334,7.23281611417726e-20,PRNP
