,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000111371,1.94004628311003e-107,0.62944618339108,0.662,0.213,6.5065272242944e-103,SLC38A1
ENSG00000111670,5.52921551907129e-107,0.734703754496678,0.696,0.246,1.85438830078613e-102,GNPTAB
ENSG00000245293,4.7418448601928e-106,0.66386271959854,0.492,0.133,1.59031992921146e-101,AC096564.1
ENSG00000153179,2.0359965526403e-105,0.894785153486378,0.725,0.276,6.82832523824504e-101,RASSF3
ENSG00000178607,2.13336188127206e-105,0.845787503987721,0.744,0.294,7.15486907741023e-101,ERN1
ENSG00000138449,2.82283655399888e-104,0.776326679169513,0.594,0.19,9.46722923480146e-100,SLC40A1
ENSG00000254604,4.16040824190291e-103,0.821666806416414,0.807,0.359,1.3953177161694e-98,AP002336.2
ENSG00000168734,5.86408807816448e-103,1.31319435343407,0.8,0.377,1.9666978596548e-98,PKIG
ENSG00000160613,1.05589343375114e-101,1.01361138657768,0.902,0.521,3.54125539811456e-97,PCSK7
ENSG00000167081,1.36257269491558e-101,0.973821998476327,0.857,0.405,4.56979630420788e-97,PBX3
ENSG00000165914,2.87146321126811e-101,0.875250712247888,0.885,0.477,9.63031331795099e-97,TTC7B
ENSG00000144057,4.02438052459878e-101,0.764148146883705,0.555,0.169,1.34969674033994e-96,ST6GAL2
ENSG00000107796,4.13244051261663e-100,0.87023830617445,0.998,0.978,1.38593789912136e-95,ACTA2
ENSG00000109906,6.73339261696435e-100,0.86837496196853,0.881,0.434,2.2582452158775e-95,ZBTB16
ENSG00000133392,1.95083054623362e-99,0.896163323589469,0.996,0.923,6.54269548595832e-95,MYH11
ENSG00000175066,5.34490885883761e-99,0.6189025377133,0.729,0.275,1.79257553307696e-94,GK5
ENSG00000204977,2.09801883945957e-98,0.810619065730793,0.779,0.335,7.03633558377951e-94,TRIM13
ENSG00000108091,4.64837750539312e-98,0.881134492398244,0.846,0.422,1.55897284775874e-93,CCDC6
ENSG00000072195,5.55677682881729e-98,0.585968591884684,0.744,0.278,1.86363181284874e-93,SPEG
ENSG00000114948,1.08878952602302e-97,0.669158703595366,0.327,0.069,3.651582312376e-93,ADAM23
ENSG00000140285,6.43203487043565e-95,0.742198710487683,0.599,0.203,2.15717585484671e-90,FGF7
ENSG00000162643,2.49096842241358e-94,0.602605747502498,0.592,0.197,8.35420989509066e-90,WDR63
ENSG00000154736,1.98422842764305e-93,0.689757479892449,0.518,0.155,6.65470530062925e-89,ADAMTS5
ENSG00000163431,2.25413818756425e-93,0.916999379696918,0.968,0.716,7.55992865345299e-89,LMOD1
ENSG00000164418,3.77484453315864e-93,0.832608840283995,0.336,0.077,1.26600735953075e-88,GRIK2
ENSG00000072110,3.96370642264879e-93,0.835020957090754,0.978,0.737,1.32934786002795e-88,ACTN1
ENSG00000253944,5.14373502098269e-93,0.605598530818818,0.482,0.138,1.72510585133718e-88,AC027117.2
ENSG00000116704,2.44407577805402e-92,0.782974851135019,0.644,0.244,8.19694134443758e-88,SLC35D1
ENSG00000078269,1.21104450294083e-91,0.721910793473958,0.764,0.33,4.06160105396296e-87,SYNJ2
ENSG00000100599,1.26135660707822e-91,0.670800144627661,0.714,0.276,4.23033778881895e-87,RIN3
ENSG00000135074,9.5742554583439e-91,0.586377087775561,0.751,0.301,3.21101379561938e-86,ADAM19
ENSG00000274265,9.82668317517154e-90,0.710498988682803,0.853,0.411,3.29567300328903e-85,AC245297.3
ENSG00000173598,1.24398635191511e-89,0.675587445031858,0.481,0.141,4.17208142705288e-85,NUDT4
ENSG00000171793,2.86543121274561e-89,0.675392964275677,0.79,0.333,9.61008320130622e-85,CTPS1
ENSG00000165359,1.69703600769467e-88,0.652903219949787,0.597,0.211,5.69151936260637e-84,INTS6L
ENSG00000138134,2.67404293655826e-87,0.794779371158088,0.915,0.499,8.96820520062909e-83,STAMBPL1
ENSG00000100605,5.15441771509052e-87,0.769534849738879,0.783,0.357,1.72868861328706e-82,ITPK1
ENSG00000174473,9.08555316132689e-87,0.867316903597139,0.273,0.055,3.04711281924581e-82,GALNTL6
ENSG00000163359,1.73753725636628e-86,0.802779199729172,0.937,0.56,5.82735245040123e-82,COL6A3
ENSG00000121440,5.3886374315578e-86,0.82819249014232,0.981,0.718,1.80724122179585e-81,PDZRN3
ENSG00000152377,7.40770198205151e-86,0.743989205649795,0.531,0.176,2.48439509074043e-81,SPOCK1
ENSG00000156113,3.15784086207745e-85,0.799515541947502,0.981,0.673,1.05907666832353e-80,KCNMA1
ENSG00000231607,4.30376009422639e-85,0.819905313323358,0.95,0.615,1.44339506040165e-80,DLEU2
ENSG00000112210,5.98078674269023e-85,0.709168190634395,0.781,0.337,2.00583625776345e-80,RAB23
ENSG00000163145,6.44756130419287e-85,0.757515904496885,0.77,0.344,2.16238311020021e-80,C1QTNF7
ENSG00000127527,8.75934952221359e-84,0.658276021924032,0.805,0.375,2.93771064276e-79,EPS15L1
