,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000162849,0.00485613860613558,-1.22836444306681,0.196,0.322,1,KIF26B
ENSG00000133121,0.00499586660943909,-0.675700937320157,0.123,0.243,1,STARD13
ENSG00000182326,0.00501101514896055,-1.15350334672705,0.687,0.67,1,C1S
ENSG00000132334,0.00501513467161064,-0.796564821693091,0.166,0.287,1,PTPRE
ENSG00000169946,0.00512256510496486,1.14372514270857,0.429,0.296,1,ZFPM2
ENSG00000150636,0.00521791653870667,-0.913809959026555,0.098,0.209,1,CCDC102B
ENSG00000106366,0.00528439494501965,-0.927110008001624,0.086,0.2,1,SERPINE1
ENSG00000013619,0.005351309192949,-0.940908314224184,0.135,0.252,1,MAMLD1
ENSG00000166441,0.00537858318120237,-0.952484777105441,0.877,0.835,1,RPL27A
ENSG00000136141,0.00554323086070448,0.596800010655447,0.601,0.4,1,LRCH1
ENSG00000198626,0.00596330415518015,0.63878991980438,0.153,0.052,1,RYR2
ENSG00000110492,0.00602776583734117,-0.703134244058075,0.669,0.713,1,MDK
ENSG00000204525,0.00646550047422859,-0.678978551469362,0.669,0.713,1,HLA-C
ENSG00000164920,0.00694757378884566,-0.613378160995631,0.209,0.313,1,OSR2
ENSG00000182492,0.00704578881429235,-0.942332572900489,0.595,0.635,1,BGN
ENSG00000091986,0.00736277532223045,-0.610127579428619,0.583,0.626,1,CCDC80
ENSG00000169071,0.0086584093522596,0.823084953529106,0.552,0.4,1,ROR2
ENSG00000145730,0.0093015422280654,-0.878968996670569,0.509,0.583,1,PAM
ENSG00000119906,0.00980915005101222,-1.4619708168903,0.436,0.513,1,SLF2
ENSG00000205542,0.00987639301877241,-0.642441085917977,0.951,0.896,1,TMSB4X
