,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000143933,1.21673581236746e-99,-0.737864011987795,0.908,0.916,3.9281098966471e-95,CALM2
ENSG00000075391,2.03386897057916e-99,1.27800750906929,0.541,0.242,6.56614258461776e-95,RASAL2
ENSG00000073921,5.26215309745787e-99,0.669752768819182,0.437,0.127,1.6988335059833e-94,PICALM
ENSG00000198589,7.6928747170948e-99,1.21437950668885,0.666,0.377,2.48356767366688e-94,LRBA
ENSG00000182185,1.29606855239186e-98,1.30057424886571,0.447,0.144,4.18422771454188e-94,RAD51B
ENSG00000197329,1.48552198284626e-98,0.708387517342015,0.424,0.117,4.79585916942086e-94,PELI1
ENSG00000143324,1.58387969086973e-98,0.791656165233625,0.455,0.142,5.11339719400384e-94,XPR1
ENSG00000164808,1.60482261844349e-98,0.923606711842561,0.538,0.218,5.18100934138296e-94,SPIDR
ENSG00000144283,2.00326168572733e-98,0.734306294250153,0.496,0.174,6.46733002620213e-94,PKP4
ENSG00000109756,2.59586517850208e-98,0.819616837524179,0.455,0.146,8.38049114227611e-94,RAPGEF2
ENSG00000075223,9.70766604088408e-98,0.860225603808915,0.573,0.247,3.13402290463902e-93,SEMA3C
ENSG00000170323,1.49480103750113e-97,-0.719616793751616,0.085,0.334,4.82581566946865e-93,FABP4
ENSG00000232855,1.49843004619942e-97,1.51312907564884,0.393,0.112,4.83753156115019e-93,AF165147.1
ENSG00000165084,2.70412281061961e-97,1.32206719739261,0.587,0.288,8.72999008180434e-93,C8orf34
ENSG00000170906,3.68454545181484e-97,-1.02746832329911,0.508,0.686,1.1895186536639e-92,NDUFA3
ENSG00000153930,4.55571778534849e-97,1.34028714571796,0.545,0.243,1.47076792982191e-92,ANKFN1
ENSG00000155313,6.26511862291587e-97,0.634439917021155,0.454,0.139,2.02263089622216e-92,USP25
ENSG00000008394,8.88931368592008e-97,-0.981661255614492,0.662,0.778,2.86982603036244e-92,MGST1
