,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,symbol
ENSG00000123933,7.63706592833113e-52,-0.595252201877605,0.271,0.595,2.46555036430242e-47,MXD4
ENSG00000133112,1.44539225059541e-51,-0.645158751585969,0.893,0.906,4.66630434182221e-47,TPT1
ENSG00000228253,3.3815332867e-51,1.50434168843639,0.334,0.087,1.09169420627823e-46,MT-ATP8
ENSG00000130300,1.48669875051243e-50,-0.594039415545826,0.154,0.441,4.79965824615432e-46,PLVAP
ENSG00000131203,2.52870961107357e-50,-0.846442085329471,0.223,0.53,8.16368610838992e-46,IDO1
ENSG00000117450,1.67547201222185e-49,-0.616738248222072,0.562,0.818,5.40909384425701e-45,PRDX1
ENSG00000136810,7.63735899186997e-49,-0.719657285474697,0.476,0.761,2.4656449769353e-44,TXN
ENSG00000179144,2.88823615439781e-48,-0.607309602261549,0.589,0.843,9.32438160085788e-44,GIMAP7
ENSG00000204388,1.31779328697371e-47,-1.07492750109659,0.176,0.436,4.25436384766592e-43,HSPA1B
ENSG00000198431,4.78055973725172e-47,-0.728251963853963,0.193,0.467,1.54335590557435e-42,TXNRD1
ENSG00000132780,2.11782568587141e-46,-0.618875621869074,0.337,0.661,6.83718844426727e-42,NASP
ENSG00000148180,7.37365765873686e-46,-0.88645433249786,0.627,0.864,2.38051163854661e-41,GSN
ENSG00000229117,9.95828436979874e-46,-0.70790485502048,0.894,0.902,3.21493252594583e-41,RPL41
ENSG00000150687,1.3267781202221e-45,-0.612973808065996,0.61,0.862,4.28337048332503e-41,PRSS23
ENSG00000184897,3.42371842579846e-45,-0.670816762192624,0.25,0.536,1.10531325658478e-40,H1FX
ENSG00000054598,1.07444915848532e-44,-0.649238985643301,0.08,0.301,3.468751663254e-40,FOXC1
ENSG00000105854,1.61675578545071e-44,-0.693267581316044,0.519,0.78,5.21953437774907e-40,PON2
ENSG00000006210,2.73479590928125e-44,1.54812216645923,0.444,0.215,8.82901511352359e-40,CX3CL1
ENSG00000185432,5.86633996626461e-44,-0.638128457306134,0.228,0.512,1.89388919470887e-39,METTL7A
ENSG00000136960,8.01546182349558e-44,-0.682884812686343,0.25,0.566,2.58771169509731e-39,ENPP2
ENSG00000107562,3.32975233273601e-43,1.38701597657303,0.655,0.51,1.07497724310049e-38,CXCL12
ENSG00000130255,3.92896061541498e-43,-0.617547981479192,0.785,0.896,1.26842564508057e-38,RPL36
ENSG00000124107,1.95679174374357e-42,-0.642588111772158,0.302,0.618,6.31730646550175e-38,SLPI
ENSG00000170955,5.65794589143919e-41,-0.617724461240992,0.305,0.584,1.82661125159223e-36,CAVIN3
ENSG00000133110,3.67771884119025e-40,-0.859166095503005,0.02,0.175,1.18731475068986e-35,POSTN
ENSG00000211592,3.92945952682317e-40,1.17804450010156,0.247,0.047,1.26858671363959e-35,IGKC
ENSG00000109475,5.26979059626408e-40,-0.596636247338775,0.846,0.899,1.7012991960979e-35,RPL34
ENSG00000272274,2.03872307258933e-39,-0.625573486129088,0.083,0.292,6.58181356754741e-35,LINC00551
ENSG00000243509,2.71392231200027e-38,-0.707539279988299,0.026,0.18,8.76162679206167e-34,TNFRSF6B
ENSG00000138411,2.39884965733748e-37,1.06190054652732,0.198,0.024,7.74444623374831e-33,HECW2
ENSG00000187193,3.22177897287869e-37,-0.625760501028193,0.585,0.825,1.04011912360416e-32,MT1X
ENSG00000181019,2.04682656280901e-36,-0.78674742516199,0.22,0.468,6.60797487537262e-32,NQO1
ENSG00000071082,4.5225881443242e-35,-0.60494009488327,0.714,0.869,1.46007235651363e-30,RPL31
ENSG00000182718,6.38467845363705e-35,-0.724732008548426,0.638,0.825,2.06122959197218e-30,ANXA2
ENSG00000148053,1.43112061040574e-34,1.02056572330735,0.193,0.028,4.62022977863388e-30,NTRK2
ENSG00000065978,1.61052164105279e-34,-0.593309067322428,0.641,0.838,5.19940806597482e-30,YBX1
ENSG00000074800,1.52734656694314e-32,-0.604951752385237,0.403,0.648,4.93088565671924e-28,ENO1
ENSG00000019582,1.71421034977869e-31,0.910432474244208,0.846,0.821,5.53415669322551e-27,CD74
ENSG00000102760,4.19138717136908e-30,2.05958742091524,0.414,0.242,1.35314743440479e-25,RGCC
ENSG00000255823,1.24512074754988e-29,0.69918347814372,0.222,0.057,4.01974782139003e-25,MTRNR2L8
ENSG00000198786,6.32507517043671e-28,0.866424038941236,0.791,0.824,2.04198726802379e-23,MT-ND5
ENSG00000148175,3.93439347124113e-27,0.586956009531358,0.847,0.876,1.27017958825549e-22,STOM
ENSG00000197943,8.75588061297588e-27,1.82039019368901,0.416,0.271,2.82674849709313e-22,PLCG2
ENSG00000114315,3.77879006926922e-26,-0.690343497393171,0.322,0.533,1.21994458596288e-21,HES1
ENSG00000198399,4.61714521824417e-26,0.86923054850274,0.57,0.469,1.49059916225795e-21,ITSN2
ENSG00000107438,5.30006763878184e-25,0.828132062747756,0.773,0.778,1.71107383650433e-20,PDLIM1
ENSG00000008517,9.02323066391807e-25,1.19213531294977,0.555,0.434,2.91305978753931e-20,IL32
ENSG00000159640,1.24731739013226e-24,0.911888617186568,0.355,0.191,4.02683946230298e-20,ACE
ENSG00000073921,1.85235067940844e-24,1.02747389440492,0.518,0.391,5.98012893340222e-20,PICALM
ENSG00000170011,1.86225248627422e-24,-0.587202390370319,0.047,0.179,6.01209592668768e-20,MYRIP
ENSG00000187498,2.05278857122542e-24,1.16299474726359,0.35,0.194,6.62722262334415e-20,COL4A1
ENSG00000135218,3.31657320722076e-24,1.28592574566951,0.288,0.124,1.07072249421915e-19,CD36
ENSG00000182541,5.69780997336511e-24,0.633587458928411,0.344,0.174,1.83948097180119e-19,LIMK2
ENSG00000132530,9.71159054067372e-24,0.751846232116393,0.439,0.276,3.1352898901511e-19,XAF1
ENSG00000167244,4.87302186089463e-22,0.705062471847861,0.13,0.02,1.57320637757122e-17,IGF2
ENSG00000153721,6.62672316269163e-22,0.955358513811304,0.261,0.113,2.13937130584337e-17,CNKSR3
ENSG00000131389,3.50293037545756e-21,0.718252070588806,0.131,0.023,1.13088604241272e-16,SLC6A6
ENSG00000133657,9.60242234985988e-21,1.32735948996497,0.534,0.449,3.10004603142876e-16,ATP13A3
ENSG00000141753,1.390206165418e-20,0.698599088691608,0.735,0.758,4.48814158443549e-16,IGFBP4
ENSG00000172985,1.87620597181452e-20,0.74383620824864,0.16,0.04,6.05714335940601e-16,SH3RF3
ENSG00000095637,8.11696819021941e-20,0.73926125705194,0.165,0.046,2.62048201053043e-15,SORBS1
ENSG00000183943,3.55368509319585e-19,0.902399856418389,0.433,0.318,1.14727169548735e-14,PRKX
ENSG00000134817,7.45063858023996e-19,0.646599775299282,0.142,0.035,2.40536415924467e-14,APLNR
ENSG00000148841,9.76214784591776e-19,0.681324697650891,0.418,0.274,3.15161181057609e-14,ITPRIP
ENSG00000075391,1.76982051117653e-18,0.988584079986153,0.226,0.097,5.71368853828232e-14,RASAL2
ENSG00000196843,2.41426115222801e-18,0.775364964450775,0.484,0.378,7.7942007038529e-14,ARID5A
